Transaction ID,Account Number,Customer ID,Transaction Type,Transaction Date and Time,Transaction Amount,Closing Balance,Transaction Mode,Transaction Status,Merchant Category Code,Merchant ID,Merchant Name,Transaction Location,Transaction Type,Payment Mode
TX68053,ACC1,CUSTOMER1,Purchase,11/18/2024 21:24,397.3,8675.15,Online,Failed,Clothing,MER663,Merchant 79,Location 16,Credit,Debit Card
TX67038,ACC1,CUSTOMER1,Purchase,2/15/2025 14:57,378.41,5611.45,Online,Completed,Entertainment,MER961,Merchant 96,Location 32,Debit,Net Banking
TX79778,ACC1,CUSTOMER1,Purchase,12/26/2024 2:11,102.84,4974.65,Offline,Pending,Clothing,MER911,Merchant 82,Location 22,Credit,Wallet
TX93516,ACC1,CUSTOMER1,Refund,1/16/2025 23:33,187.35,9502.72,Offline,Failed,Clothing,MER614,Merchant 40,Location 43,Debit,Net Banking
TX64195,ACC1,CUSTOMER1,Transfer,9/12/2024 14:30,128,4603.45,Mobile,Failed,Electronics,MER286,Merchant 52,Location 45,Debit,Wallet
TX91298,ACC1,CUSTOMER1,Transfer,9/18/2024 18:06,209.97,2581.42,Mobile,Failed,Entertainment,MER554,Merchant 62,Location 15,Credit,Credit Card
TX46107,ACC1,CUSTOMER1,Transfer,12/2/2024 18:52,189.52,2614.19,Online,Failed,Clothing,MER971,Merchant 73,Location 44,Debit,Wallet
TX20029,ACC1,CUSTOMER1,Purchase,11/27/2024 15:02,267.67,8444.83,Offline,Failed,Groceries,MER776,Merchant 44,Location 22,Debit,Wallet
TX91516,ACC1,CUSTOMER1,Purchase,12/11/2024 6:50,256.51,2063.33,Mobile,Failed,Groceries,MER367,Merchant 71,Location 27,Debit,Debit Card
TX56537,ACC1,CUSTOMER1,Refund,10/8/2024 23:55,352.85,7823.48,Mobile,Completed,Groceries,MER926,Merchant 14,Location 10,Debit,Credit Card
TX76436,ACC1,CUSTOMER1,Transfer,2/14/2025 0:55,366.01,9748.96,Offline,Failed,Clothing,MER687,Merchant 46,Location 9,Credit,Wallet
TX47752,ACC1,CUSTOMER1,Transfer,10/8/2024 12:07,118.61,9036.67,Online,Pending,Electronics,MER965,Merchant 29,Location 7,Credit,Credit Card
TX67922,ACC1,CUSTOMER1,Transfer,12/30/2024 13:34,63.48,4969.5,Mobile,Pending,Entertainment,MER294,Merchant 86,Location 31,Credit,Wallet
TX23633,ACC1,CUSTOMER1,Purchase,12/12/2024 7:39,63.54,9064.9,Offline,Failed,Clothing,MER185,Merchant 59,Location 44,Credit,Net Banking
TX54720,ACC1,CUSTOMER1,Purchase,12/11/2024 6:35,179.02,142.11,Online,Completed,Groceries,MER788,Merchant 21,Location 44,Credit,Debit Card
TX41282,ACC1,CUSTOMER1,Transfer,1/25/2025 17:32,233.48,6855.64,Mobile,Failed,Entertainment,MER746,Merchant 35,Location 31,Debit,Credit Card
TX75489,ACC1,CUSTOMER1,Purchase,12/24/2024 8:55,386.45,9029.38,Mobile,Pending,Clothing,MER513,Merchant 43,Location 34,Debit,Debit Card
TX64517,ACC1,CUSTOMER1,Refund,1/15/2025 8:02,350.89,646.48,Mobile,Pending,Clothing,MER241,Merchant 9,Location 37,Credit,Net Banking
TX65104,ACC1,CUSTOMER1,Transfer,1/27/2025 11:06,143.15,8904.2,Online,Completed,Entertainment,MER106,Merchant 94,Location 36,Credit,Net Banking
TX19902,ACC1,CUSTOMER1,Purchase,2/3/2025 18:21,210.98,3463.7,Online,Pending,Clothing,MER959,Merchant 74,Location 13,Debit,Net Banking
TX84249,ACC1,CUSTOMER1,Refund,10/12/2024 5:41,257.13,6063.73,Offline,Pending,Groceries,MER973,Merchant 49,Location 31,Credit,Net Banking
TX52149,ACC1,CUSTOMER1,Refund,3/1/2025 22:52,495.96,6371.12,Online,Pending,Groceries,MER403,Merchant 26,Location 3,Credit,Credit Card
TX90478,ACC1,CUSTOMER1,Transfer,1/26/2025 8:02,24.19,340.4,Mobile,Failed,Electronics,MER586,Merchant 38,Location 37,Debit,Debit Card
TX74619,ACC1,CUSTOMER1,Refund,10/13/2024 9:10,109.76,818.77,Mobile,Completed,Electronics,MER303,Merchant 8,Location 5,Debit,Credit Card
TX56933,ACC1,CUSTOMER1,Refund,10/2/2024 3:22,395.71,3277.28,Offline,Completed,Electronics,MER972,Merchant 43,Location 26,Credit,Net Banking
TX54267,ACC1,CUSTOMER1,Refund,11/10/2024 15:42,311.76,8332.94,Offline,Pending,Groceries,MER796,Merchant 33,Location 25,Credit,Wallet
TX58325,ACC1,CUSTOMER1,Transfer,3/6/2025 4:33,402.32,8279.92,Online,Completed,Groceries,MER798,Merchant 5,Location 38,Credit,Debit Card
TX35933,ACC1,CUSTOMER1,Refund,10/21/2024 18:53,16.41,7037.45,Mobile,Pending,Entertainment,MER298,Merchant 21,Location 46,Debit,Wallet
TX47517,ACC1,CUSTOMER1,Transfer,12/22/2024 9:19,285.95,516.65,Mobile,Pending,Electronics,MER514,Merchant 62,Location 36,Credit,Wallet
TX51571,ACC1,CUSTOMER1,Refund,10/27/2024 13:18,81.46,7908.04,Online,Failed,Clothing,MER393,Merchant 77,Location 9,Debit,Debit Card
TX75789,ACC1,CUSTOMER1,Purchase,11/29/2024 20:30,412.97,8391.84,Offline,Failed,Clothing,MER925,Merchant 72,Location 34,Credit,Net Banking
TX15463,ACC1,CUSTOMER1,Refund,2/19/2025 12:25,218.21,3938.43,Online,Failed,Electronics,MER897,Merchant 59,Location 3,Debit,Debit Card
TX41752,ACC1,CUSTOMER1,Refund,11/30/2024 4:44,443.23,7492.47,Online,Pending,Groceries,MER977,Merchant 89,Location 45,Credit,Wallet
TX27909,ACC1,CUSTOMER1,Purchase,11/24/2024 20:22,83.06,471.33,Offline,Pending,Groceries,MER434,Merchant 58,Location 11,Debit,Wallet
TX11735,ACC1,CUSTOMER1,Purchase,11/3/2024 0:30,189.21,3410.3,Mobile,Failed,Groceries,MER153,Merchant 15,Location 24,Debit,Debit Card
TX35239,ACC1,CUSTOMER1,Refund,1/8/2025 2:08,105.51,2885.72,Mobile,Completed,Electronics,MER271,Merchant 10,Location 5,Debit,Wallet
TX67088,ACC1,CUSTOMER1,Purchase,3/10/2025 6:48,251.06,7434.88,Online,Failed,Groceries,MER892,Merchant 9,Location 26,Debit,Credit Card
TX84774,ACC1,CUSTOMER1,Transfer,11/15/2024 11:31,430.26,8898.13,Offline,Failed,Electronics,MER433,Merchant 41,Location 36,Credit,Credit Card
TX54342,ACC1,CUSTOMER1,Transfer,3/1/2025 6:34,496.87,5084.78,Offline,Completed,Clothing,MER336,Merchant 72,Location 38,Debit,Wallet
TX87274,ACC1,CUSTOMER1,Refund,10/28/2024 18:49,428.48,6123.38,Mobile,Completed,Groceries,MER940,Merchant 30,Location 32,Debit,Debit Card
TX18936,ACC1,CUSTOMER1,Purchase,2/26/2025 13:19,95.74,1379.35,Online,Failed,Entertainment,MER680,Merchant 93,Location 39,Debit,Credit Card
TX95448,ACC1,CUSTOMER1,Purchase,2/19/2025 4:12,111.47,9103.55,Mobile,Failed,Electronics,MER807,Merchant 53,Location 23,Debit,Net Banking
TX94099,ACC1,CUSTOMER1,Transfer,1/27/2025 6:39,387.11,4760.32,Online,Pending,Clothing,MER399,Merchant 73,Location 23,Debit,Net Banking
TX72775,ACC1,CUSTOMER1,Refund,10/12/2024 6:04,356.78,1679.19,Mobile,Completed,Groceries,MER721,Merchant 80,Location 26,Credit,Credit Card
TX70338,ACC1,CUSTOMER1,Purchase,10/6/2024 3:05,35.45,4072.37,Offline,Completed,Groceries,MER950,Merchant 37,Location 50,Credit,Credit Card
TX25265,ACC1,CUSTOMER1,Transfer,9/30/2024 1:20,49.78,7310.35,Offline,Completed,Clothing,MER678,Merchant 81,Location 31,Debit,Credit Card
TX15618,ACC1,CUSTOMER1,Refund,12/7/2024 16:27,460.71,2791.19,Mobile,Pending,Entertainment,MER151,Merchant 11,Location 25,Credit,Net Banking
TX75215,ACC1,CUSTOMER1,Purchase,10/12/2024 8:30,494.47,2169.4,Mobile,Completed,Electronics,MER953,Merchant 89,Location 37,Debit,Credit Card
TX37131,ACC1,CUSTOMER1,Transfer,10/1/2024 2:00,121.89,8797.57,Offline,Pending,Clothing,MER452,Merchant 62,Location 4,Credit,Wallet
TX81693,ACC1,CUSTOMER1,Refund,3/10/2025 10:42,370.46,7977.7,Offline,Completed,Electronics,MER214,Merchant 37,Location 21,Debit,Wallet
TX74276,ACC1,CUSTOMER1,Transfer,10/25/2024 22:52,366.2,5307.74,Mobile,Pending,Clothing,MER519,Merchant 51,Location 37,Credit,Net Banking
TX95834,ACC1,CUSTOMER1,Transfer,10/18/2024 9:10,41.4,439.75,Online,Failed,Entertainment,MER315,Merchant 68,Location 28,Debit,Wallet
TX70017,ACC1,CUSTOMER1,Transfer,9/27/2024 12:13,15.29,4397.15,Mobile,Completed,Groceries,MER822,Merchant 21,Location 44,Debit,Debit Card
TX95161,ACC1,CUSTOMER1,Refund,9/21/2024 3:29,205.39,8265.59,Offline,Failed,Clothing,MER923,Merchant 78,Location 21,Credit,Net Banking
TX85592,ACC1,CUSTOMER1,Refund,12/11/2024 8:54,68.17,1870.39,Offline,Completed,Groceries,MER853,Merchant 62,Location 18,Debit,Net Banking
TX51943,ACC1,CUSTOMER1,Refund,1/30/2025 0:34,166.19,2744.79,Offline,Completed,Groceries,MER700,Merchant 73,Location 47,Credit,Debit Card
TX26869,ACC1,CUSTOMER1,Transfer,3/6/2025 22:55,314.32,5472.28,Offline,Completed,Clothing,MER400,Merchant 43,Location 23,Debit,Wallet
TX44764,ACC1,CUSTOMER1,Purchase,11/7/2024 20:45,361.23,6453.12,Mobile,Pending,Electronics,MER800,Merchant 43,Location 38,Debit,Net Banking
TX10347,ACC1,CUSTOMER1,Purchase,11/21/2024 10:39,141.31,4739.42,Offline,Completed,Entertainment,MER454,Merchant 8,Location 9,Credit,Credit Card
TX20952,ACC1,CUSTOMER1,Refund,10/16/2024 21:32,179.89,7792.55,Mobile,Pending,Clothing,MER436,Merchant 66,Location 46,Debit,Debit Card
TX83652,ACC1,CUSTOMER1,Refund,11/28/2024 8:50,232.56,2800.33,Offline,Failed,Groceries,MER814,Merchant 77,Location 10,Debit,Debit Card
TX83745,ACC1,CUSTOMER1,Purchase,9/23/2024 4:42,470.51,9517.64,Offline,Pending,Clothing,MER518,Merchant 23,Location 10,Debit,Debit Card
TX88778,ACC1,CUSTOMER1,Refund,10/13/2024 22:23,235.88,3580.29,Offline,Completed,Clothing,MER770,Merchant 7,Location 13,Credit,Wallet
TX39030,ACC1,CUSTOMER1,Purchase,2/9/2025 18:04,77.39,9283.35,Mobile,Pending,Entertainment,MER723,Merchant 23,Location 14,Debit,Wallet
TX99122,ACC1,CUSTOMER1,Purchase,11/7/2024 12:20,257.37,1819.08,Offline,Failed,Clothing,MER586,Merchant 7,Location 26,Credit,Net Banking
TX54972,ACC1,CUSTOMER1,Transfer,11/8/2024 10:26,115.41,4408.08,Online,Pending,Clothing,MER240,Merchant 35,Location 40,Credit,Wallet
TX22304,ACC1,CUSTOMER1,Transfer,1/23/2025 10:33,303.66,6564.59,Online,Completed,Electronics,MER128,Merchant 11,Location 3,Debit,Credit Card
TX97910,ACC1,CUSTOMER1,Transfer,11/4/2024 20:26,215.71,5317.46,Mobile,Pending,Electronics,MER957,Merchant 91,Location 46,Credit,Credit Card
TX36367,ACC1,CUSTOMER1,Purchase,11/24/2024 16:51,340.49,7365.4,Mobile,Failed,Clothing,MER233,Merchant 37,Location 5,Credit,Wallet
TX39636,ACC1,CUSTOMER1,Refund,2/28/2025 16:28,95.49,7511.59,Mobile,Failed,Electronics,MER959,Merchant 31,Location 22,Credit,Debit Card
TX95144,ACC1,CUSTOMER1,Purchase,2/3/2025 23:28,412.4,406.73,Offline,Completed,Groceries,MER549,Merchant 92,Location 35,Debit,Debit Card
TX83617,ACC1,CUSTOMER1,Refund,12/30/2024 21:27,496.86,8249.49,Offline,Failed,Clothing,MER420,Merchant 22,Location 45,Debit,Credit Card
TX73738,ACC1,CUSTOMER1,Refund,10/24/2024 17:15,158.67,1989.62,Online,Failed,Groceries,MER862,Merchant 67,Location 48,Credit,Credit Card
TX52775,ACC1,CUSTOMER1,Transfer,2/23/2025 11:22,75.67,1034.46,Offline,Failed,Entertainment,MER113,Merchant 76,Location 48,Debit,Net Banking
TX79530,ACC1,CUSTOMER1,Purchase,2/1/2025 18:17,294.99,4843.67,Online,Pending,Electronics,MER252,Merchant 82,Location 14,Debit,Wallet
TX23538,ACC1,CUSTOMER1,Purchase,3/6/2025 14:52,250.81,7615.83,Offline,Failed,Entertainment,MER236,Merchant 21,Location 34,Debit,Wallet
TX98523,ACC1,CUSTOMER1,Refund,9/12/2024 23:56,437.23,6651.13,Mobile,Completed,Groceries,MER478,Merchant 13,Location 45,Credit,Debit Card
TX44207,ACC1,CUSTOMER1,Refund,9/24/2024 3:29,66.9,7800.2,Online,Failed,Electronics,MER610,Merchant 100,Location 4,Debit,Wallet
TX14875,ACC1,CUSTOMER1,Transfer,1/8/2025 20:17,498.61,880.39,Online,Failed,Entertainment,MER685,Merchant 36,Location 49,Credit,Wallet
TX84543,ACC1,CUSTOMER1,Transfer,10/15/2024 13:21,457.09,3959.94,Mobile,Pending,Electronics,MER448,Merchant 8,Location 11,Credit,Wallet
TX19854,ACC1,CUSTOMER1,Purchase,1/1/2025 8:25,55.91,5093.55,Online,Pending,Groceries,MER849,Merchant 16,Location 25,Debit,Credit Card
TX98953,ACC1,CUSTOMER1,Transfer,3/7/2025 7:04,305.73,4667.47,Offline,Pending,Clothing,MER256,Merchant 34,Location 8,Debit,Credit Card
TX23670,ACC1,CUSTOMER1,Transfer,2/20/2025 6:06,61.88,3127.87,Offline,Completed,Electronics,MER181,Merchant 79,Location 17,Credit,Net Banking
TX51580,ACC1,CUSTOMER1,Transfer,9/28/2024 4:55,374.43,9933.82,Mobile,Failed,Clothing,MER400,Merchant 40,Location 30,Credit,Debit Card
TX59796,ACC1,CUSTOMER1,Transfer,10/23/2024 5:22,363.38,7118.05,Online,Failed,Groceries,MER490,Merchant 93,Location 36,Credit,Wallet
TX99869,ACC1,CUSTOMER1,Transfer,10/21/2024 6:15,278.9,4789.09,Mobile,Completed,Groceries,MER718,Merchant 55,Location 47,Debit,Wallet
TX20726,ACC1,CUSTOMER1,Transfer,10/20/2024 4:01,492.04,3305.2,Mobile,Completed,Electronics,MER123,Merchant 2,Location 49,Debit,Wallet
TX30444,ACC1,CUSTOMER1,Refund,10/25/2024 0:55,288.44,8341.65,Offline,Failed,Entertainment,MER940,Merchant 80,Location 25,Debit,Net Banking
TX62398,ACC1,CUSTOMER1,Purchase,1/29/2025 19:50,19.89,286.85,Offline,Pending,Groceries,MER993,Merchant 99,Location 9,Debit,Credit Card
TX71121,ACC1,CUSTOMER1,Refund,11/13/2024 18:59,446.38,6310.68,Offline,Pending,Entertainment,MER500,Merchant 62,Location 19,Debit,Wallet
TX84106,ACC1,CUSTOMER1,Purchase,11/11/2024 23:34,483.41,8965.97,Online,Pending,Entertainment,MER542,Merchant 26,Location 46,Debit,Credit Card
TX32983,ACC1,CUSTOMER1,Transfer,11/20/2024 6:33,81.92,932.49,Mobile,Completed,Entertainment,MER950,Merchant 37,Location 46,Debit,Net Banking
TX11313,ACC1,CUSTOMER1,Refund,12/3/2024 11:56,42.49,6603.06,Online,Pending,Entertainment,MER578,Merchant 66,Location 38,Debit,Debit Card
TX73343,ACC1,CUSTOMER1,Transfer,2/26/2025 23:53,66.25,8305.62,Online,Completed,Electronics,MER590,Merchant 98,Location 29,Credit,Wallet
TX86732,ACC1,CUSTOMER1,Refund,9/29/2024 14:21,232.39,6521.94,Offline,Pending,Electronics,MER923,Merchant 33,Location 35,Credit,Net Banking
TX88146,ACC1,CUSTOMER1,Purchase,12/10/2024 9:20,92.82,4710.62,Online,Completed,Groceries,MER403,Merchant 84,Location 10,Debit,Debit Card
TX22370,ACC1,CUSTOMER1,Purchase,3/8/2025 14:09,352.69,8160.13,Offline,Pending,Entertainment,MER179,Merchant 75,Location 4,Debit,Debit Card
TX48836,ACC1,CUSTOMER1,Transfer,11/19/2024 14:28,454.55,1377.99,Offline,Failed,Groceries,MER670,Merchant 2,Location 35,Debit,Wallet
TX26054,ACC1,CUSTOMER1,Transfer,2/28/2025 16:08,29.08,1021.48,Offline,Pending,Groceries,MER941,Merchant 2,Location 43,Debit,Debit Card
TX45423,ACC1,CUSTOMER1,Purchase,12/11/2024 1:52,104.11,3573.54,Mobile,Failed,Electronics,MER483,Merchant 91,Location 37,Credit,Wallet
TX76348,ACC1,CUSTOMER1,Purchase,12/3/2024 15:47,436.21,9127.32,Online,Completed,Groceries,MER501,Merchant 98,Location 46,Credit,Wallet
TX40233,ACC1,CUSTOMER1,Refund,2/16/2025 18:31,157.33,9821.98,Online,Completed,Clothing,MER715,Merchant 10,Location 6,Debit,Net Banking
TX34885,ACC1,CUSTOMER1,Purchase,11/2/2024 9:54,410.47,1366.01,Offline,Completed,Entertainment,MER278,Merchant 90,Location 11,Debit,Credit Card
TX79018,ACC1,CUSTOMER1,Refund,9/19/2024 17:09,224.34,7086.87,Mobile,Pending,Entertainment,MER555,Merchant 26,Location 26,Credit,Debit Card
TX81220,ACC1,CUSTOMER1,Refund,12/31/2024 9:58,90.38,561.27,Online,Failed,Electronics,MER586,Merchant 26,Location 13,Credit,Net Banking
TX43792,ACC1,CUSTOMER1,Transfer,10/26/2024 5:16,122.45,1715.55,Online,Pending,Clothing,MER810,Merchant 79,Location 8,Credit,Net Banking
TX19488,ACC1,CUSTOMER1,Transfer,10/30/2024 23:49,70.99,783.38,Offline,Failed,Entertainment,MER536,Merchant 38,Location 25,Debit,Credit Card
TX31739,ACC1,CUSTOMER1,Refund,12/27/2024 2:39,342.56,9293.92,Online,Completed,Clothing,MER772,Merchant 32,Location 3,Credit,Net Banking
TX70302,ACC1,CUSTOMER1,Transfer,12/7/2024 18:42,115.76,3474.12,Online,Failed,Clothing,MER669,Merchant 27,Location 40,Debit,Credit Card
TX89989,ACC1,CUSTOMER1,Transfer,2/4/2025 2:03,433,4621,Offline,Completed,Groceries,MER404,Merchant 8,Location 40,Debit,Net Banking
TX22238,ACC1,CUSTOMER1,Purchase,1/3/2025 9:06,377.48,5364.17,Online,Failed,Electronics,MER217,Merchant 12,Location 37,Debit,Credit Card
TX80024,ACC1,CUSTOMER1,Refund,9/13/2024 1:47,256.07,3979.08,Online,Failed,Groceries,MER378,Merchant 70,Location 11,Debit,Net Banking
TX99112,ACC1,CUSTOMER1,Purchase,12/19/2024 2:30,261.36,1905.05,Online,Completed,Entertainment,MER768,Merchant 68,Location 47,Credit,Debit Card
TX83695,ACC1,CUSTOMER1,Refund,2/5/2025 2:33,356.43,1517.15,Online,Pending,Clothing,MER455,Merchant 71,Location 16,Credit,Net Banking
TX77700,ACC1,CUSTOMER1,Refund,2/8/2025 16:22,221.86,2821.83,Mobile,Completed,Entertainment,MER145,Merchant 32,Location 28,Debit,Net Banking
TX18198,ACC1,CUSTOMER1,Refund,3/4/2025 6:11,91.72,469.76,Mobile,Failed,Entertainment,MER635,Merchant 43,Location 35,Credit,Wallet
TX64947,ACC1,CUSTOMER1,Refund,12/9/2024 17:35,36.63,1524.62,Mobile,Failed,Electronics,MER275,Merchant 51,Location 46,Debit,Debit Card
TX80364,ACC1,CUSTOMER1,Purchase,2/15/2025 1:09,69.38,4299.1,Offline,Pending,Electronics,MER832,Merchant 21,Location 31,Debit,Credit Card
TX84293,ACC1,CUSTOMER1,Transfer,11/22/2024 22:48,10.71,8026.29,Offline,Completed,Entertainment,MER741,Merchant 20,Location 4,Debit,Net Banking
TX71126,ACC1,CUSTOMER1,Transfer,11/11/2024 13:17,494.9,5549.29,Online,Failed,Clothing,MER396,Merchant 40,Location 3,Credit,Debit Card
TX81501,ACC1,CUSTOMER1,Transfer,2/21/2025 8:19,348.45,2125.32,Mobile,Completed,Entertainment,MER803,Merchant 78,Location 29,Credit,Net Banking
TX63749,ACC1,CUSTOMER1,Transfer,2/10/2025 3:29,471.57,5803.14,Offline,Pending,Entertainment,MER373,Merchant 67,Location 9,Credit,Net Banking
TX13912,ACC1,CUSTOMER1,Purchase,1/15/2025 2:35,387.01,9273.54,Mobile,Completed,Clothing,MER449,Merchant 46,Location 35,Debit,Debit Card
TX76477,ACC1,CUSTOMER1,Refund,12/23/2024 1:21,239.21,2915.25,Online,Pending,Groceries,MER287,Merchant 84,Location 45,Credit,Wallet
TX88945,ACC1,CUSTOMER1,Refund,1/2/2025 2:25,100.68,3416.82,Mobile,Pending,Electronics,MER174,Merchant 60,Location 6,Credit,Wallet
TX36583,ACC1,CUSTOMER1,Refund,9/17/2024 1:08,432.78,7414.11,Mobile,Pending,Clothing,MER340,Merchant 55,Location 32,Debit,Debit Card
TX63757,ACC1,CUSTOMER1,Transfer,2/23/2025 8:53,188.43,1072.09,Online,Failed,Groceries,MER267,Merchant 72,Location 14,Credit,Net Banking
TX42160,ACC1,CUSTOMER1,Refund,9/28/2024 22:46,444.49,1031.95,Online,Pending,Entertainment,MER538,Merchant 95,Location 3,Debit,Net Banking
TX47994,ACC1,CUSTOMER1,Refund,11/19/2024 0:13,372.09,9378.22,Online,Completed,Clothing,MER967,Merchant 17,Location 5,Credit,Net Banking
TX95783,ACC1,CUSTOMER1,Refund,12/21/2024 2:00,84.83,1135.97,Mobile,Pending,Electronics,MER197,Merchant 99,Location 15,Debit,Net Banking
TX56342,ACC1,CUSTOMER1,Transfer,12/17/2024 1:23,108.22,4880.02,Offline,Pending,Groceries,MER993,Merchant 86,Location 13,Credit,Credit Card
TX33458,ACC1,CUSTOMER1,Transfer,9/15/2024 4:20,381.49,5173.87,Mobile,Failed,Entertainment,MER479,Merchant 6,Location 18,Debit,Net Banking
TX29104,ACC1,CUSTOMER1,Purchase,1/31/2025 12:42,362.14,3570.11,Online,Completed,Entertainment,MER861,Merchant 10,Location 17,Debit,Credit Card
TX25218,ACC1,CUSTOMER1,Purchase,11/15/2024 0:20,228.31,6600.2,Mobile,Completed,Electronics,MER784,Merchant 93,Location 21,Debit,Debit Card
TX14848,ACC2,CUSTOMER2,Refund,2/12/2025 1:55,458.78,3592.36,Offline,Completed,Entertainment,MER963,Merchant 99,Location 34,Debit,Credit Card
TX43208,ACC2,CUSTOMER2,Transfer,11/14/2024 19:53,170.24,8596.59,Mobile,Pending,Groceries,MER430,Merchant 30,Location 29,Credit,Net Banking
TX57418,ACC2,CUSTOMER2,Transfer,10/31/2024 21:55,47.45,6730.42,Online,Failed,Electronics,MER660,Merchant 31,Location 42,Credit,Wallet
TX77753,ACC2,CUSTOMER2,Purchase,2/10/2025 1:33,103.29,9725.91,Mobile,Pending,Groceries,MER552,Merchant 63,Location 41,Credit,Net Banking
TX54986,ACC2,CUSTOMER2,Transfer,10/23/2024 3:53,385.89,3106.43,Offline,Failed,Clothing,MER302,Merchant 99,Location 39,Credit,Debit Card
TX78926,ACC2,CUSTOMER2,Refund,11/26/2024 17:41,271.23,7912.36,Offline,Pending,Entertainment,MER708,Merchant 36,Location 14,Debit,Net Banking
TX30372,ACC2,CUSTOMER2,Purchase,2/16/2025 22:11,368.65,4040.62,Offline,Pending,Electronics,MER989,Merchant 62,Location 28,Credit,Credit Card
TX43344,ACC2,CUSTOMER2,Transfer,2/15/2025 9:51,39.81,355,Online,Completed,Entertainment,MER669,Merchant 12,Location 4,Debit,Net Banking
TX52618,ACC2,CUSTOMER2,Refund,12/3/2024 12:15,216.88,5365.24,Online,Pending,Groceries,MER836,Merchant 5,Location 34,Debit,Net Banking
TX51494,ACC2,CUSTOMER2,Purchase,11/28/2024 10:38,77.75,924.44,Online,Completed,Groceries,MER713,Merchant 27,Location 20,Debit,Credit Card
TX62101,ACC2,CUSTOMER2,Transfer,2/25/2025 21:41,369.16,6506.97,Offline,Completed,Clothing,MER196,Merchant 61,Location 29,Credit,Debit Card
TX23831,ACC2,CUSTOMER2,Refund,2/28/2025 8:48,402.88,367.58,Online,Pending,Clothing,MER721,Merchant 53,Location 17,Debit,Wallet
TX24665,ACC2,CUSTOMER2,Refund,9/25/2024 21:59,13.56,434.46,Online,Pending,Groceries,MER845,Merchant 7,Location 13,Debit,Net Banking
TX31768,ACC2,CUSTOMER2,Refund,1/25/2025 4:48,113.96,1567.44,Online,Completed,Clothing,MER832,Merchant 42,Location 17,Credit,Net Banking
TX28510,ACC2,CUSTOMER2,Refund,12/16/2024 11:46,58,4448.74,Offline,Completed,Electronics,MER705,Merchant 74,Location 36,Debit,Net Banking
TX42417,ACC2,CUSTOMER2,Transfer,9/22/2024 6:14,302.78,8835.76,Offline,Failed,Electronics,MER913,Merchant 97,Location 8,Debit,Credit Card
TX67111,ACC2,CUSTOMER2,Transfer,12/6/2024 8:26,413.55,8095.61,Online,Failed,Electronics,MER265,Merchant 10,Location 31,Debit,Credit Card
TX50681,ACC2,CUSTOMER2,Purchase,11/10/2024 22:12,491.59,6898.15,Offline,Completed,Clothing,MER688,Merchant 100,Location 11,Debit,Wallet
TX97920,ACC2,CUSTOMER2,Refund,10/26/2024 12:22,21.72,196.1,Mobile,Completed,Electronics,MER671,Merchant 39,Location 46,Credit,Debit Card
TX77652,ACC2,CUSTOMER2,Transfer,10/7/2024 16:27,336.3,6813.83,Mobile,Failed,Electronics,MER192,Merchant 8,Location 4,Credit,Debit Card
TX36582,ACC2,CUSTOMER2,Purchase,10/18/2024 12:18,422.83,8468.19,Mobile,Pending,Groceries,MER178,Merchant 27,Location 50,Debit,Net Banking
TX90409,ACC2,CUSTOMER2,Purchase,12/11/2024 11:19,470.18,8293.23,Offline,Completed,Electronics,MER681,Merchant 34,Location 49,Debit,Credit Card
TX94163,ACC2,CUSTOMER2,Purchase,1/21/2025 19:02,53.61,9722.85,Offline,Completed,Electronics,MER686,Merchant 19,Location 17,Credit,Debit Card
TX29241,ACC2,CUSTOMER2,Purchase,11/12/2024 21:42,488.2,4889.11,Online,Failed,Electronics,MER241,Merchant 98,Location 7,Debit,Net Banking
TX92143,ACC2,CUSTOMER2,Refund,11/7/2024 17:16,432.73,9653.2,Mobile,Completed,Clothing,MER411,Merchant 11,Location 41,Debit,Credit Card
TX88938,ACC2,CUSTOMER2,Purchase,2/26/2025 12:47,413,730.07,Mobile,Pending,Clothing,MER533,Merchant 1,Location 40,Debit,Net Banking
TX39545,ACC2,CUSTOMER2,Refund,11/8/2024 8:52,81.59,4124.18,Mobile,Pending,Groceries,MER614,Merchant 75,Location 23,Debit,Debit Card
TX64928,ACC2,CUSTOMER2,Refund,12/8/2024 22:05,386.62,2083.59,Mobile,Pending,Clothing,MER921,Merchant 43,Location 1,Debit,Credit Card
TX68151,ACC2,CUSTOMER2,Transfer,11/27/2024 16:16,283.18,4703.5,Online,Failed,Electronics,MER205,Merchant 36,Location 27,Credit,Debit Card
